2020,4007,Brooklyn,Brownsville & Ocean Hill,BK Community District 16,0.282,19274,0.021,0.742,0.015,0.012,0.211, 40.6508, -73.9189
2020,4008,Brooklyn,East New York & Starrett City,BK Community District 5,0.298,22796,0.038,0.522,0.045,0.024,0.371,40.775105,-73.968777
2020,4009,Brooklyn,Canarsie & Flatlands,BK Community District 18,0.15,32210,0.23,0.63,0.044,0.017,0.08,40.626178,-73.927936
2020,4010,Brooklyn,"East Flatbush, Farragut & Rugby",BK Community District 17,0.19,27248,0.022,0.873,0.014,0.017,0.074, 40.6407, -73.9437
2020,4011,Brooklyn,"Crown Heights South, Prospect Lefferts & Wingate",BK Community District 9,0.221,26140,0.198,0.663,0.018,0.025,0.096, 40.6703, -73.9138
2020,4012,Brooklyn,Sunset Park & Windsor Terrace,BK Community District 7,0.294,20787,0.223,0.026,0.324,0.016,0.412, 40.6772, -73.9422
2020,4012,Brooklyn,Sunset Park & Windsor Terrace,BK Community District 7,0.294,20787,0.223,0.026,0.324,0.016,0.412, 40.6772, -73.9422
2020,4014,Brooklyn,"Borough Park, Kensington & Ocean Parkway",BK Community District 12,0.283,21103,0.707,0.023,0.14,0.02,0.109, 40.6435, -73.9049
2020,4014,Brooklyn,"Borough Park, Kensington & Ocean Parkway",BK Community District 12,0.283,21103,0.707,0.023,0.14,0.02,0.109, 40.6435, -73.9049
2020,4015,Brooklyn,Flatbush & Midwood,BK Community District 14,0.221,25708,0.396,0.32,0.105,0.027,0.151,40.6233, -73.9617
2020,4016,Brooklyn,"Sheepshead Bay, Gerritsen Beach & Homecrest",BK Community District 15,0.194,29307,0.691,0.038,0.159,0.02,0.091,40.590136,-73.922392
2020,4017,Brooklyn,Bensonhurst & Bath Beach,BK Community District 11,0.23,23329,0.442,0.009,0.391,0.015,0.144,40.6317, -73.9062
2020,4018,Brooklyn,Brighton Beach & Coney Island,BK Community District 13,0.24,19345,0.575,0.106,0.145,0.025,0.15, 40.6698, -73.9136
2020,4101,Queens,Astoria & Long Island City,QN Community District 1,0.183,31658,0.478,0.063,0.159,0.029,0.272,40.74767,-73.95461
2020,4102,Queens,Jackson Heights & North Corona,QN Community District 3,0.254,22853,0.1,0.048,0.169,0.015,0.667, 40.7242, -73.7895
2020,4103,Queens,"Flushing, Murray Hill & Whitestone",QN Community District 7,0.252,25517,0.256,0.021,0.521,0.025,0.176,40.787626, -73.883454
2020,4104,Queens,"Bayside, Douglaston & Little Neck",QN Community District 11,0.135,37432,0.413,0.018,0.427,0.024,0.118,40.765142,-73.724401
2020,4104,Queens,"Bayside, Douglaston & Little Neck",QN Community District 11,0.135,37432,0.413,0.018,0.427,0.024,0.118,40.765142,-73.724401
2020,4105,Queens,"Queens Village, Cambria Heights & Rosedale",QN Community District 13,0.132,32961,0.117,0.561,0.15,0.055,0.117,40.69455,-73.73847
2020,4106,Queens,"Briarwood, Fresh Meadows & Hillcrest",QN Community District 8,0.22,30239,0.316,0.114,0.339,0.044,0.186, 40.7505, -73.8121
2020,4107,Queens,Elmhurst & South Corona,QN Community District 4,0.271,21889,0.063,0.079,0.332,0.019,0.507, 40.7057, -73.8219
2020,4108,Queens,Forest Hills & Rego Park,QN Community District 6,0.163,41029,0.512,0.029,0.272,0.031,0.157, 40.7182, -73.8049
2020,4109,Queens,Sunnyside & Woodside,QN Community District 2,0.204,31245,0.281,0.013,0.352,0.023,0.332, 40.7423, -73.8690
2020,4110,Queens,"Ridgewood, Glendale & Middle Village",QN Community District 5,0.186,31420,0.531,0.015,0.084,0.013,0.358,40.7253, -73.8788
2020,4111,Queens,Richmond Hill & Woodhaven,QN Community District 9,0.219,26357,0.179,0.058,0.263,0.081,0.418,40.7050, -73.8270
2020,4112,Queens,"Jamaica, Hollis & St. Albans",QN Community District 12,0.204,25946,0.017,0.621,0.116,0.077,0.169,40.7027, -73.8056
2020,4112,Queens,"Jamaica, Hollis & St. Albans",QN Community District 12,0.204,25946,0.017,0.621,0.116,0.077,0.169,40.7027, -73.8056
2020,4114,Queens,"Far Rockaway, Breezy Point & Broad Channel",QN Community District 14,0.179,25920,0.35,0.353,0.039,0.022,0.235,40.6083, -73.7642
2020,4114,Queens,"Far Rockaway, Breezy Point & Broad Channel",QN Community District 14,0.179,25920,0.35,0.353,0.039,0.022,0.235,40.6083, -73.7642
